Order_Id,Payment_Date,Payment_Method
2061,2025-07-16 12:38:49,UPI
1334,2025-12-21 12:05:36,UPI
5980,2024-12-17 09:15:41,Credit Card
4455,2026-05-26 07:16:06,Credit Card
1221,2025-07-14 13:24:44,Cash
3319,2026-05-24 22:00:25,Debit Card
3047,2025-11-06 10:50:34,Net Banking
2394,2026-07-13 15:52:34,Debit Card
4957,2025-08-27 11:39:31,Debit Card
3779,2024-11-28 23:12:43,Net Banking
4293,2025-04-17 21:15:25,Net Banking
5263,2025-03-17 04:41:50,Debit Card
4963,2025-09-29 15:26:48,Credit Card
1023,2025-08-04 08:24:53,UPI
3726,2024-08-24 01:51:29,UPI
2017,2026-04-21 13:54:47,Debit Card
5873,2026-07-15 01:02:38,Debit Card
4620,2026-02-17 11:21:39,Net Banking
3578,2026-05-03 03:51:18,UPI
5419,2024-10-13 19:57:32,UPI
3905,2026-04-03 13:53:28,Net Banking
2495,2025-07-31 20:01:03,Credit Card
1254,2026-06-23 12:43:50,Cash
4152,2025-01-19 02:46:10,Credit Card
2024,2024-09-26 13:03:31,Debit Card
5335,2026-06-17 02:30:02,Debit Card
5610,2024-10-18 21:25:16,Debit Card
5044,2026-04-27 17:53:07,Credit Card
1522,2024-09-02 23:09:58,UPI
4882,2025-09-19 12:26:22,Net Banking
5036,2025-11-22 20:11:37,Cash
4931,2025-07-13 10:24:59,UPI
1200,2025-07-06 23:47:28,Net Banking
5776,2024-08-08 08:51:25,Debit Card
2917,2026-07-27 21:35:03,Debit Card
1296,2024-09-06 01:39:16,Cash
3097,2024-11-11 13:29:33,Debit Card
2374,2026-07-30 11:08:22,Cash
3129,2024-12-17 10:44:19,Net Banking
2183,2024-12-16 17:42:27,Credit Card
4875,2025-09-26 13:55:47,Debit Card
3462,2025-06-10 06:32:54,Net Banking
4722,2025-08-10 08:14:21,Cash
1183,2025-03-06 01:23:19,Debit Card
4148,2025-09-18 21:17:57,Credit Card
2395,2025-07-31 02:47:03,Net Banking
3725,2025-04-13 22:37:41,Net Banking
5963,2026-07-11 08:04:09,Cash
3170,2025-04-26 11:08:36,Credit Card
4486,2025-09-24 07:18:04,Credit Card
4460,2025-01-17 05:41:51,Cash
1722,2025-06-27 15:42:31,Credit Card
1816,2025-11-09 13:31:16,Net Banking
5347,2025-12-16 15:43:58,UPI
5375,2026-07-19 13:37:47,Credit Card
1372,2025-10-04 15:35:26,Net Banking
4410,2024-08-17 21:48:41,Debit Card
2152,2025-10-12 17:45:33,Net Banking
1437,2024-10-08 04:32:31,Cash
4503,2025-03-04 05:01:32,Credit Card
5741,2025-02-12 12:13:58,Net Banking
3155,2025-08-30 17:33:32,Credit Card
4921,2026-03-23 02:34:25,Debit Card
1451,2025-04-30 15:19:25,Cash
5832,2025-08-28 12:43:42,Debit Card
4548,2026-03-11 10:16:54,Net Banking
4528,2025-09-27 05:47:10,Credit Card
3345,2025-11-12 12:43:04,Net Banking
1413,2025-10-13 14:09:14,Debit Card
1011,2025-03-08 15:11:42,UPI
3900,2025-04-25 00:39:35,UPI
2567,2025-11-27 23:25:14,Debit Card
3343,2025-09-25 15:54:30,Credit Card
4520,2025-02-25 19:47:15,Credit Card
3297,2025-05-27 19:53:41,Debit Card
3210,2025-04-14 18:01:07,Net Banking
1880,2025-12-18 15:15:35,Cash
3060,2025-01-25 06:55:55,Cash
2046,2025-09-01 09:02:27,Credit Card
3564,2025-06-09 09:58:55,UPI
5528,2026-06-14 21:08:14,Debit Card
2675,2024-09-12 08:28:51,Debit Card
4450,2025-07-16 14:42:26,Debit Card
2423,2025-12-29 08:00:09,UPI
3732,2025-03-09 14:28:49,Debit Card
3269,2025-04-02 14:03:47,Net Banking
4078,2024-09-01 20:08:28,Debit Card
4845,2025-08-17 13:21:15,Credit Card
2218,2025-04-19 15:03:13,UPI
3519,2024-11-16 03:08:21,Cash
4276,2025-11-11 02:53:04,Cash
2949,2025-11-04 20:11:29,UPI
2125,2024-10-27 03:41:47,Credit Card
5946,2025-01-24 07:25:18,Debit Card
5091,2025-04-21 08:59:05,Cash
1328,2025-10-28 05:42:54,Debit Card
1723,2024-08-25 10:01:21,Cash
4293,2025-11-23 20:53:38,Debit Card
2359,2026-02-05 17:16:19,Cash
1101,2025-06-19 07:54:32,Cash
3387,2025-07-13 03:07:36,Net Banking
3500,2025-03-27 19:03:31,Net Banking
2745,2025-05-30 19:26:22,Credit Card
2067,2026-07-31 02:09:39,UPI
3032,2024-11-13 13:37:21,Cash
2721,2025-12-14 20:16:46,Net Banking
4478,2026-05-29 11:04:21,Cash
4457,2025-12-07 14:56:17,Credit Card
4218,2025-06-15 01:42:16,Cash
4136,2026-04-29 12:12:17,Net Banking
4064,2026-04-15 12:56:37,Net Banking
1875,2025-01-27 15:13:44,Cash
2553,2025-10-05 17:48:08,Debit Card
2038,2025-12-10 10:53:12,Credit Card
2875,2025-12-28 10:42:18,Net Banking
3033,2025-04-10 17:14:29,UPI
4128,2025-10-21 21:49:20,Net Banking
1550,2024-11-19 23:47:41,Net Banking
4494,2026-02-07 01:38:22,Debit Card
3919,2024-09-27 08:38:02,Debit Card
5499,2025-10-07 06:34:30,UPI
4695,2024-11-13 23:45:57,Net Banking
5320,2025-12-29 04:24:02,UPI
5499,2025-11-14 18:35:52,Net Banking
5566,2025-01-06 06:40:22,Credit Card
2104,2025-01-05 00:08:18,Cash
5705,2026-05-25 22:25:41,Net Banking
4894,2024-10-03 11:07:57,Net Banking
3553,2026-03-08 09:10:00,Debit Card
3279,2025-04-12 22:14:12,Cash
3462,2025-04-15 13:53:18,Cash
3853,2026-06-10 09:36:20,Net Banking
2432,2026-05-04 19:35:28,Debit Card
2094,2024-12-21 04:57:16,Cash
4244,2025-06-19 07:37:04,Cash
2587,2025-05-27 00:57:23,Credit Card
5729,2025-07-25 08:07:14,Credit Card
2977,2025-01-07 16:47:29,Net Banking
3352,2026-07-01 06:13:41,UPI
2895,2025-12-27 07:14:25,Cash
2769,2025-08-17 17:23:33,Net Banking
1054,2025-05-05 07:28:13,UPI
1840,2025-10-05 03:39:46,Credit Card
5834,2025-03-16 16:07:54,Cash
5794,2026-06-27 13:34:59,Net Banking
4612,2025-06-09 13:59:20,Net Banking
2291,2026-04-10 10:41:04,Debit Card
1324,2025-01-06 04:44:53,Debit Card
1231,2026-04-17 23:19:31,Net Banking
5331,2025-12-16 08:38:50,Credit Card
3244,2025-04-17 22:19:25,Net Banking
1019,2026-07-02 10:19:24,Net Banking
1402,2026-06-01 19:41:55,UPI
3036,2026-06-06 19:52:24,Debit Card
4396,2026-04-27 16:02:26,Credit Card
2886,2025-02-21 17:56:14,Cash
5150,2026-03-11 07:33:59,Net Banking
5839,2025-05-24 05:20:21,Cash
5631,2026-03-13 09:20:52,Debit Card
3844,2025-03-27 01:45:56,Debit Card
1442,2026-02-20 03:05:30,UPI
1801,2025-05-09 12:42:06,Cash
3954,2025-05-06 23:50:13,Cash
5227,2026-06-02 02:44:45,UPI
4620,2024-08-25 19:45:21,Credit Card
1770,2025-10-29 13:03:06,Debit Card
2663,2025-09-22 08:28:10,Credit Card
4184,2026-04-01 18:56:35,Debit Card
5070,2025-12-29 10:53:43,UPI
4140,2026-05-28 11:52:38,Debit Card
1618,2026-01-25 09:54:22,Debit Card
4864,2025-01-03 18:14:56,Cash
4018,2025-01-05 15:01:36,Cash
1121,2025-01-17 10:05:00,Credit Card
5291,2026-08-05 11:55:42,UPI
4408,2026-06-08 08:31:25,Cash
3427,2026-01-03 07:23:11,Credit Card
5481,2025-09-11 00:32:45,Cash
3293,2025-06-16 04:45:42,Credit Card
1587,2025-02-17 23:06:26,Net Banking
2500,2026-02-20 01:02:42,Debit Card
4357,2026-04-04 00:59:03,Credit Card
1027,2026-05-10 07:41:53,UPI
1850,2026-02-22 08:11:45,UPI
5215,2025-10-07 12:47:59,Debit Card
5924,2025-12-28 16:44:42,Debit Card
3000,2025-05-01 20:16:12,Net Banking
4149,2024-10-14 16:13:56,Net Banking
4574,2025-09-03 21:17:54,Net Banking
1088,2024-12-24 01:04:50,Cash
4860,2026-02-17 22:59:59,Net Banking
2935,2026-06-04 14:33:57,UPI
3276,2025-10-02 15:34:27,Debit Card
1073,2024-09-13 00:47:38,Debit Card
3891,2025-05-25 02:52:27,Debit Card
5357,2024-11-29 10:43:39,Credit Card
5627,2025-12-03 13:52:35,UPI
3671,2024-10-25 01:41:00,Cash
4756,2024-09-11 02:09:55,Cash
2966,2026-06-22 01:11:46,Net Banking
4495,2026-02-18 17:13:16,Cash
1416,2026-01-05 01:50:44,Net Banking
2520,2025-12-17 09:17:53,UPI
5523,2026-06-27 10:44:35,UPI
1589,2026-04-06 21:11:06,UPI
3466,2025-08-12 10:29:10,Credit Card
3213,2026-03-16 21:29:07,Cash
1722,2024-09-11 13:11:36,Cash
3651,2024-10-14 17:56:44,Credit Card
4661,2026-04-27 02:40:53,Cash
3304,2025-12-30 01:22:11,Net Banking
5081,2026-03-16 20:28:44,Debit Card
4898,2026-07-23 00:23:59,Credit Card
5271,2025-11-21 12:57:05,UPI
3883,2026-04-06 10:58:14,Credit Card
3410,2024-12-28 23:27:56,Cash
3080,2025-04-22 15:00:18,Debit Card
3296,2026-04-11 09:01:42,Debit Card
5277,2025-09-26 07:23:25,Credit Card
3986,2026-01-10 02:26:47,Credit Card
2277,2025-10-07 23:25:21,Net Banking
1149,2025-10-21 23:56:07,Credit Card
3338,2026-04-01 17:34:47,Debit Card
2047,2026-01-15 10:47:45,Cash
5720,2025-12-17 11:28:02,Cash
3462,2026-01-29 08:46:51,Net Banking
1844,2024-09-28 22:10:57,UPI
3365,2026-07-05 19:28:28,Net Banking
3005,2025-09-05 19:09:55,Cash
1429,2026-07-03 18:19:18,Net Banking
5714,2025-03-27 15:40:29,UPI
3437,2026-06-02 01:29:36,Debit Card
5451,2025-10-10 15:20:59,UPI
4463,2026-02-11 05:00:54,Net Banking
1794,2026-07-19 20:20:56,Cash
5807,2024-12-22 08:43:53,UPI
2111,2025-04-27 13:10:48,Credit Card
4380,2026-05-26 03:11:19,UPI
2557,2026-03-22 07:31:01,Debit Card
1886,2026-02-25 05:31:44,Net Banking
3099,2026-04-13 05:11:54,Net Banking
1303,2024-10-31 08:57:10,UPI
3102,2025-07-27 03:32:53,Net Banking
5416,2024-10-13 21:12:05,Net Banking
4620,2025-02-27 02:28:43,Credit Card
2322,2025-03-22 09:38:32,Net Banking
5777,2025-12-08 10:08:28,UPI
2593,2025-05-27 20:24:28,Credit Card
5350,2025-07-09 00:25:13,Debit Card
2852,2026-07-16 10:06:02,Net Banking
4523,2026-06-24 12:25:21,Cash
3293,2025-05-28 04:34:31,Credit Card
4624,2026-02-18 00:12:07,Cash
2780,2024-11-13 06:46:24,Net Banking
2506,2024-10-21 17:25:49,Credit Card
4640,2026-06-23 08:57:02,UPI
5077,2024-09-25 03:29:48,Net Banking
2728,2025-12-31 07:41:24,Debit Card
5408,2025-11-29 11:54:41,Cash
5071,2026-03-21 07:31:25,Credit Card
4239,2024-11-07 22:05:49,Credit Card
5017,2026-02-21 14:46:51,Credit Card
5336,2026-04-20 02:23:08,Credit Card
3697,2024-10-16 13:52:15,Credit Card
6000,2025-01-11 08:30:02,Debit Card
4367,2025-02-17 15:18:18,Net Banking
2129,2025-02-12 19:27:56,Credit Card
3310,2025-02-13 05:18:47,Debit Card
4944,2025-11-15 20:10:59,Cash
1140,2026-02-04 03:46:32,Cash
1831,2025-10-04 01:46:25,Net Banking
4954,2025-12-27 02:25:21,Credit Card
2871,2024-10-01 07:44:25,Debit Card
4383,2025-12-08 06:07:57,UPI
4765,2025-02-05 10:54:39,Debit Card
5685,2025-07-30 14:16:04,Cash
5967,2025-10-25 15:09:30,Net Banking
2654,2026-05-26 16:26:12,Credit Card
5370,2025-02-09 18:25:02,Debit Card
2971,2026-05-27 10:54:54,Credit Card
2717,2025-11-10 19:57:10,Cash
1190,2025-02-09 02:07:42,Credit Card
2463,2026-05-07 07:44:23,Cash
2773,2025-05-04 07:50:07,Cash
5618,2025-10-06 01:44:58,Debit Card
5963,2024-08-20 21:20:54,Credit Card
5843,2025-01-20 20:04:44,UPI
3402,2025-08-27 18:24:08,Cash
1021,2024-10-15 17:50:23,Credit Card
4535,2026-01-07 08:34:48,Debit Card
3520,2025-04-30 15:49:14,Net Banking
1710,2024-09-17 15:54:42,UPI
5385,2025-09-16 17:56:13,Debit Card
4403,2025-08-24 11:34:44,UPI
5915,2026-05-30 21:15:17,Cash
5255,2024-09-07 02:20:10,Net Banking
2812,2025-10-06 15:40:18,UPI
1374,2025-03-06 06:55:47,UPI
4042,2024-08-10 08:01:18,Net Banking
5659,2025-05-11 14:05:23,Credit Card
5624,2026-01-03 01:58:16,Debit Card
4546,2025-11-29 06:36:33,Credit Card
4670,2026-07-04 00:56:42,Cash
5074,2025-06-13 15:41:04,Net Banking
2707,2025-02-13 09:06:19,Debit Card
4550,2024-10-13 20:01:41,Debit Card
1098,2025-01-18 13:15:15,UPI
3886,2026-06-06 03:18:12,Net Banking
4328,2026-05-07 12:53:33,Net Banking
3349,2025-10-12 23:33:57,Net Banking
2036,2025-05-07 01:07:06,Net Banking
5361,2026-04-18 11:07:55,Credit Card
5189,2025-01-16 01:54:41,UPI
3222,2025-08-12 18:30:30,UPI
5782,2025-03-30 07:36:19,Debit Card
5648,2026-03-25 13:54:07,Credit Card
4838,2025-04-05 08:21:37,UPI
2385,2024-09-20 23:17:21,Cash
4707,2026-04-02 04:30:55,Net Banking
3747,2026-01-19 23:10:10,Net Banking
2855,2025-09-11 17:14:39,UPI
5652,2025-09-20 20:38:18,Debit Card
3563,2026-04-22 05:30:36,Net Banking
2051,2025-10-17 02:50:43,UPI
2201,2025-08-01 03:49:26,Credit Card
5162,2026-01-02 11:02:52,Debit Card
4739,2024-09-17 17:45:31,Debit Card
4276,2026-06-14 15:02:09,Debit Card
3284,2024-08-27 08:42:40,Cash
2358,2025-10-31 19:12:25,Net Banking
2656,2025-12-03 08:02:12,Net Banking
4630,2026-06-10 02:50:24,Credit Card
1138,2026-01-22 02:09:12,UPI
3261,2024-11-05 13:50:48,Debit Card
3864,2024-11-19 11:53:12,UPI
4074,2026-03-28 11:40:15,Cash
1482,2025-11-28 15:21:32,UPI
5932,2024-10-12 21:08:05,Cash
4518,2024-09-29 02:28:05,Credit Card
5283,2025-05-27 05:48:14,Credit Card
1132,2025-03-20 20:06:59,Debit Card
5157,2026-07-08 17:58:56,UPI
3443,2024-11-22 07:39:47,Net Banking
2354,2025-11-19 18:17:22,Net Banking
4548,2026-03-31 21:40:44,Credit Card
1700,2026-06-23 01:51:39,Credit Card
3512,2025-11-13 20:57:16,Cash
4805,2025-03-30 02:06:27,Credit Card
4310,2026-08-03 07:29:57,Credit Card
4441,2025-04-16 01:59:55,UPI
5163,2024-12-15 12:45:13,Net Banking
2377,2026-03-12 15:37:11,Cash
1872,2025-08-06 02:47:57,Credit Card
5156,2025-04-18 02:11:51,Credit Card
4926,2025-06-03 08:35:21,Debit Card
5263,2025-11-28 05:46:32,Debit Card
2947,2024-08-28 17:39:30,Debit Card
5490,2025-01-21 01:55:56,UPI
2866,2026-08-02 06:33:23,UPI
4591,2026-01-12 21:23:06,UPI
5753,2024-09-05 02:21:40,Debit Card
4707,2026-05-12 18:12:28,Cash
5651,2025-02-08 14:30:41,Net Banking
5100,2025-07-04 23:29:59,Net Banking
3949,2025-07-04 18:47:53,Credit Card
3382,2024-11-28 10:29:56,Debit Card
1801,2025-12-21 22:42:53,Debit Card
4904,2025-04-17 20:32:23,Debit Card
2010,2026-06-27 08:50:24,Net Banking
4101,2025-04-14 06:40:22,Debit Card
5375,2026-04-24 18:20:34,Net Banking
2739,2026-04-21 22:44:06,Cash
2870,2025-03-20 16:42:13,Cash
5275,2025-09-13 08:03:56,Debit Card
1431,2025-08-06 06:33:57,UPI
5867,2025-07-06 16:34:38,Net Banking
4779,2025-11-10 20:45:02,Net Banking
4636,2026-06-03 08:28:58,Credit Card
1217,2026-06-29 20:07:38,Net Banking
4980,2026-04-21 14:44:31,Debit Card
3052,2025-07-28 11:33:30,Net Banking
1672,2025-02-01 17:49:00,Cash
5179,2026-07-31 12:41:17,Debit Card
4742,2026-03-12 08:26:07,UPI
1865,2025-05-21 15:38:26,Credit Card
5877,2025-06-25 22:47:47,Net Banking
4328,2026-04-08 16:59:26,Cash
5432,2026-08-04 04:28:10,Debit Card
1692,2025-03-21 08:22:49,Debit Card
1992,2025-07-16 19:56:59,Credit Card
2706,2024-11-21 13:46:57,UPI
4226,2025-05-11 09:22:09,Cash
1499,2025-12-20 11:20:40,Cash
1296,2024-11-06 06:06:28,UPI
2450,2025-10-21 03:48:26,Cash
2218,2026-03-24 11:24:22,Credit Card
5732,2025-07-18 21:32:20,Debit Card
1130,2024-11-18 11:02:52,Credit Card
1936,2025-08-11 16:08:47,Debit Card
5080,2025-06-29 12:30:53,UPI
4010,2026-01-15 22:37:56,Cash
5303,2026-03-19 11:29:45,Cash
2195,2025-08-10 18:33:27,UPI
1896,2024-12-19 14:44:01,Cash
2340,2025-10-06 07:27:44,Cash
2938,2025-09-11 22:19:53,Cash
4262,2026-05-22 12:02:49,Debit Card
3215,2025-08-08 12:12:30,Cash
5499,2025-10-23 14:00:02,Debit Card
2271,2024-12-27 12:24:30,Debit Card
5786,2026-02-25 13:04:00,Debit Card
4655,2026-03-31 20:22:31,Credit Card
4237,2025-05-18 07:28:59,Debit Card
3352,2025-05-29 13:25:14,Cash
1897,2025-05-06 01:22:36,Credit Card
2940,2026-01-06 19:27:02,Cash
3880,2025-08-29 11:16:41,Net Banking
3680,2024-09-20 22:44:55,Cash
2042,2024-09-23 01:40:00,Credit Card
3687,2025-10-20 23:49:41,Cash
4093,2024-08-08 00:12:35,Net Banking
4221,2026-07-03 14:59:50,Cash
3274,2026-03-15 20:50:05,Debit Card
2460,2026-02-24 14:51:33,Net Banking
2290,2025-06-10 11:54:20,UPI
4533,2026-07-29 12:23:36,Cash
5230,2026-01-30 21:04:33,Credit Card
1856,2025-05-29 17:12:03,Credit Card
5609,2025-07-19 08:29:31,Net Banking
1143,2025-06-18 04:32:13,Debit Card
5105,2025-04-04 20:45:08,Net Banking
1219,2024-08-10 14:18:00,Cash
3028,2024-09-24 14:58:38,Net Banking
1931,2025-03-27 04:17:24,Debit Card
4703,2025-01-06 19:06:11,Cash
2962,2025-06-30 05:20:14,Credit Card
3507,2025-02-05 11:49:34,Credit Card
1284,2024-12-25 09:11:51,Net Banking
5202,2026-05-07 12:54:46,Credit Card
1503,2024-10-27 03:46:49,UPI
1943,2026-06-18 18:30:10,UPI
4042,2026-03-21 10:26:56,Credit Card
2022,2025-06-14 00:42:09,Credit Card
2952,2025-07-25 14:55:42,Net Banking
1313,2026-08-06 07:18:51,Credit Card
4922,2024-12-31 14:23:58,Credit Card
3542,2025-02-03 08:05:56,Debit Card
4202,2024-11-19 19:58:34,UPI
2110,2025-06-20 06:45:08,UPI
4675,2025-09-23 10:18:16,Debit Card
3629,2025-11-01 18:37:12,Net Banking
5815,2025-08-15 23:03:07,UPI
3895,2024-12-26 03:21:19,Debit Card
1135,2024-12-16 14:45:33,Credit Card
4602,2025-05-17 13:04:03,UPI
1649,2024-11-01 00:40:02,UPI
5654,2026-03-19 23:35:13,Debit Card
5736,2025-08-07 09:13:38,Net Banking
1656,2025-06-25 23:39:31,Credit Card
2602,2024-10-08 00:33:06,Credit Card
1329,2025-01-22 12:35:37,Debit Card
1005,2026-04-29 07:24:11,Net Banking
4247,2024-10-05 15:38:36,Debit Card
2041,2025-09-28 10:39:16,Credit Card
2843,2025-08-31 23:09:36,UPI
3865,2025-03-29 07:56:44,Debit Card
4745,2026-02-24 01:48:42,UPI
4082,2026-07-23 08:38:28,UPI
2125,2025-04-21 11:23:51,Net Banking
4612,2024-09-30 07:05:13,Debit Card
3887,2026-06-06 18:44:13,Cash
4958,2026-07-09 10:59:10,UPI
2209,2025-02-13 06:58:33,Net Banking
4647,2026-06-28 01:44:12,UPI
3898,2025-01-20 10:08:22,Cash
1878,2026-05-22 15:34:55,Cash
3059,2025-12-11 01:07:47,UPI
2702,2025-03-08 05:44:58,UPI
4880,2026-07-06 22:22:56,Net Banking
5676,2024-12-12 18:55:24,Cash
1645,2025-07-30 04:40:14,UPI
5419,2025-01-06 19:05:21,Net Banking
1210,2024-12-16 20:29:25,Debit Card
1430,2025-11-30 04:36:07,Credit Card
1812,2025-08-30 19:34:51,Debit Card
4373,2026-02-06 06:52:55,Credit Card
3207,2025-03-18 14:13:41,Cash
2594,2025-07-30 12:41:53,UPI
4836,2025-06-16 12:09:01,Cash
3439,2025-02-05 04:15:31,Cash
4568,2026-05-22 12:57:54,UPI
2684,2025-05-29 11:05:13,Credit Card
2743,2026-02-19 15:03:10,Cash
3459,2025-09-17 16:58:05,Credit Card
3143,2026-04-11 12:23:22,Debit Card
1589,2025-03-25 14:30:46,UPI
2522,2025-10-23 01:55:53,Cash
1479,2025-03-06 20:48:40,Net Banking
3386,2025-11-10 00:17:58,Net Banking
5997,2026-07-28 12:22:54,Credit Card
1193,2025-12-15 15:00:07,UPI
4855,2024-08-10 04:55:32,Credit Card
2047,2024-12-12 21:19:33,Debit Card
2631,2026-02-26 14:10:17,Cash
3062,2026-05-14 05:28:07,Debit Card
3529,2025-08-31 05:57:16,Credit Card
2091,2024-11-03 14:02:29,Net Banking
2609,2026-03-16 11:09:38,UPI
5957,2024-11-29 14:53:53,Debit Card
5675,2026-06-10 14:54:21,Credit Card
5046,2026-04-10 07:41:06,Net Banking
3795,2025-08-22 20:48:01,Net Banking
2948,2025-04-25 16:00:35,Net Banking
3816,2025-10-06 19:44:11,UPI
2607,2025-04-30 07:50:47,Debit Card
4874,2025-12-21 17:28:27,Cash
2860,2026-07-17 20:34:22,Cash
3434,2026-08-06 10:33:00,Cash
4263,2024-12-21 01:13:49,UPI
5125,2026-01-28 23:50:37,Cash
5272,2025-01-03 03:37:13,Net Banking
3428,2024-09-16 05:02:03,Cash
1613,2026-04-11 09:52:06,Credit Card
5942,2025-05-14 23:12:35,Debit Card
5422,2026-06-02 13:47:53,Debit Card
2035,2026-03-23 01:51:03,Credit Card
2809,2025-10-22 11:58:27,Credit Card
2113,2025-12-25 09:45:52,Cash
3593,2025-09-04 00:25:36,Credit Card
5275,2026-02-27 13:14:20,Credit Card
2825,2026-04-10 20:24:23,Debit Card
4885,2025-10-06 17:44:23,UPI
4317,2026-02-21 07:32:38,Net Banking
1035,2026-04-04 10:58:54,Net Banking
3685,2026-04-25 10:11:27,Credit Card
1282,2026-04-15 00:36:25,UPI
1991,2026-03-24 06:05:10,UPI
2780,2025-02-01 23:19:27,Debit Card
4105,2025-04-11 05:13:32,UPI
1146,2026-03-02 01:22:22,Credit Card
1757,2025-09-11 10:50:18,Cash
1475,2026-01-18 21:56:53,UPI
1786,2026-01-12 09:11:58,Debit Card
1628,2026-02-22 17:11:03,Net Banking
2706,2025-06-20 02:25:14,Cash
1799,2024-09-28 15:42:50,Credit Card
4083,2025-12-06 19:36:21,Credit Card
5906,2026-08-07 14:21:44,Cash
1482,2026-01-18 00:56:22,Net Banking
3791,2026-01-18 11:37:01,UPI
4449,2025-01-04 04:33:28,UPI
2803,2026-06-04 12:10:46,UPI
5183,2025-01-23 02:41:40,Credit Card
3265,2025-05-12 20:47:09,Cash
2508,2025-11-03 04:28:24,Cash
4805,2025-12-06 12:17:11,Cash
2073,2024-11-13 04:17:18,Debit Card
3136,2026-02-03 09:39:07,Credit Card
2631,2026-03-24 22:57:38,Cash
2372,2026-07-16 16:39:04,Debit Card
3951,2025-02-24 22:40:39,Net Banking
3017,2025-06-27 20:44:28,Cash
2262,2024-09-20 12:34:30,Credit Card
1973,2025-05-03 03:25:52,Debit Card
5607,2025-09-30 13:10:52,UPI
1681,2025-06-28 22:48:03,Cash
2190,2024-11-16 12:27:56,Cash
2520,2025-10-05 19:26:20,Credit Card
3214,2024-11-30 03:30:35,Credit Card
4153,2024-09-03 10:55:39,Net Banking
5423,2025-07-26 02:02:02,Credit Card
5995,2025-03-01 19:22:52,Debit Card
3035,2026-04-09 22:01:58,UPI
3498,2026-05-20 03:53:04,Net Banking
2427,2025-01-17 19:46:49,Net Banking
2018,2025-01-23 05:13:09,Net Banking
3644,2026-04-17 07:24:00,Debit Card
2800,2026-04-07 05:36:29,Net Banking
3909,2026-05-16 21:13:14,Credit Card
5153,2025-10-05 17:51:40,UPI
4261,2025-07-30 06:36:47,Net Banking
4237,2026-04-08 05:14:17,Credit Card
4469,2024-11-21 03:24:58,Debit Card
2506,2024-09-17 20:04:49,Credit Card
5549,2024-09-09 13:47:39,Cash
3635,2025-10-17 16:39:58,Debit Card
1757,2025-10-04 17:46:03,Cash
5004,2026-02-11 03:25:06,UPI
3104,2025-10-05 09:51:22,Cash
1365,2025-10-28 18:06:13,Net Banking
2739,2025-09-10 08:17:22,Cash
3856,2026-03-08 16:41:54,Cash
1174,2024-08-15 21:26:27,Credit Card
5847,2026-06-02 20:57:39,Cash
2096,2025-02-28 02:15:09,Cash
2530,2024-10-25 07:45:19,Debit Card
2737,2024-12-31 08:20:05,Debit Card
5667,2025-06-26 03:36:57,Credit Card
5493,2026-07-25 05:17:26,Cash
3181,2026-02-13 17:44:56,Debit Card
5078,2024-10-15 07:38:55,Net Banking
4815,2026-01-28 19:05:30,Net Banking
2722,2025-05-30 09:17:14,Credit Card
3991,2026-07-12 22:51:54,Net Banking
4699,2026-05-04 02:24:17,Debit Card
2599,2026-02-15 22:04:27,Net Banking
5282,2024-09-18 16:32:49,UPI
1657,2025-09-26 00:21:59,Net Banking
2193,2026-03-20 01:07:41,Net Banking
2940,2025-04-17 10:11:57,Cash
2089,2025-12-23 07:40:23,Cash
3607,2025-02-26 02:41:09,Debit Card
4157,2026-05-14 00:06:25,UPI
3391,2025-08-09 21:07:12,Net Banking
4514,2026-01-23 21:23:49,Credit Card
5561,2026-03-29 00:37:41,Net Banking
2013,2024-11-12 08:36:29,UPI
2222,2025-08-11 07:55:05,Credit Card
5281,2025-08-06 02:07:29,Credit Card
5795,2025-09-29 15:16:16,Credit Card
3008,2025-05-21 19:29:13,Debit Card
4483,2024-09-22 15:08:47,Debit Card
4478,2025-01-21 04:13:27,UPI
1178,2026-02-24 21:23:57,UPI
5759,2024-12-01 05:28:22,Debit Card
1913,2024-09-03 12:39:35,Debit Card
3921,2025-09-23 07:38:41,Net Banking
2517,2024-12-14 21:44:30,UPI
2464,2024-12-08 11:11:50,Cash
4238,2025-04-15 17:44:57,Credit Card
1067,2025-07-20 07:01:53,UPI
1516,2026-03-17 05:57:31,Net Banking
1338,2025-03-05 12:55:13,Credit Card
5038,2025-07-30 22:09:08,UPI
2109,2026-06-09 04:37:35,UPI
3216,2024-10-25 09:51:27,Cash
4377,2025-06-20 18:59:48,Net Banking
1782,2025-07-13 03:41:08,Debit Card
1163,2025-05-11 02:43:57,Debit Card
4873,2025-04-11 17:10:08,UPI
1971,2026-06-07 20:33:49,Net Banking
5345,2026-05-06 04:28:13,Net Banking
3409,2024-10-25 02:50:11,Net Banking
1153,2025-01-28 20:05:00,Net Banking
2018,2024-09-03 05:43:57,Debit Card
3866,2026-01-04 19:45:16,UPI
4100,2026-07-31 01:03:09,UPI
5803,2026-01-31 12:21:49,Credit Card
4449,2025-02-17 12:05:11,UPI
4137,2025-08-02 22:38:16,Cash
5199,2026-06-02 13:27:58,Debit Card
3900,2024-11-13 21:04:52,UPI
1538,2025-12-29 13:30:58,Cash
3521,2026-02-06 00:45:44,Debit Card
2346,2025-11-20 22:02:30,Cash
3284,2026-03-23 02:56:41,Credit Card
4853,2024-12-17 14:54:02,Cash
1506,2025-03-11 10:26:54,Net Banking
